NO (ppm),C3H8 (ppm),NO2 (ppm),NH3 (ppm)
100.19499,449.77981888455,19.95002484888,199.80003189888
100.20501,449.66727683973,19.95001585092,199.80498214962
100.2,449.7477,19.9500204,199.8050124
100.2,449.8040124,19.9515234,199.8050124
100.19499,449.6430527232,19.94852192403,199.80504164838
100.19499,449.6190059256,19.95002484888,199.80504164838
100.20501,449.67529324053,19.95001585092,224.76995813601
100.20501,449.69132604213,19.95001585092,224.76995813601
100.20501,449.62699442571,19.95151892607,224.76995813601
100.19499,449.70747810177,19.95002484888,224.77002613674
100.2,449.6752554,19.9500204,224.7700428
100.2,449.6832714,19.9500204,224.7700428
100.2,449.6913876,19.9500204,224.7700428
100.2,449.6994036,19.9500204,224.7700428
100.2,449.7235518,19.9500204,224.7700428
100.2,449.755716,19.9500204,224.7700428
100.2,449.7718482,19.9500204,224.7700428
100.2,449.7718482,19.9500204,224.7700428
100.2,449.6511072,19.9485174,224.7749526
100.2,449.6672394,19.9485174,224.7749526
100.2,449.602911,19.9500204,224.7749526
100.2,449.6752554,19.9500204,224.7749526
100.2,449.6913876,19.9500204,224.7749526
100.2,449.6994036,19.9500204,224.7749526
100.2,449.6994036,19.9500204,224.7749526
100.2,449.7074196,19.9500204,224.7749526
100.2,449.739684,19.9500204,224.7749526
100.2,449.763732,19.9500204,224.7749526
100.2,449.7718482,19.9500204,224.7749526
100.2,449.8200444,19.9500204,224.7749526
100.20501,449.69944264794,19.95001585092,224.77496838651
100.19499,449.66719971579,19.95002484888,224.77503588624
100.19499,449.68333110918,19.95002484888,224.77503588624
100.19499,449.76378768615,19.95002484888,224.77503588624
100.19499,449.84424426312,19.95002484888,224.77503588624
100.19499,449.67531550998,19.95152777373,224.77503588624
100.2,449.7315678,19.9500204,224.7799626
100.2,449.8523088,19.9500204,224.7799626
99.45054,446.32785758652,39.60011107206,24.78824599608
99.52522,446.69486486676,39.62984782658,24.80676061022
99.51662,446.6962715292,39.62791615048,24.80959288262
99.572,446.952918852,39.649968688,24.818420572
99.65578,447.28085183124,39.68333021912,24.83930282078
99.66463,447.29027486702,39.68486103192,24.84529594807
99.68334,447.4206969228,39.69430472136,24.84617217834
99.70258,447.55511076716,39.70196616632,24.85106747016
99.70298,447.5248019684,39.70212544792,24.85116717096
99.75936,447.71382259968,39.72457618944,24.86512023936
99.76383,447.69377862288,39.72635616132,24.86633415516
99.78738,447.83149184466,39.73573386552,24.86721467076
99.77814,447.88621017294,39.73205446056,24.86980117314
99.82011,447.95601969963,39.74677068024,24.87407339079
99.84921,448.18755737124,39.76225195383,24.89380594194
99.92429,448.40415599331,39.79374932531,24.91252443706
99.97656,448.72239481056,39.80906656704,24.91805783784
100.0037,448.8585071503,39.8218733548,24.9260222287
100.0417,449.021163778,39.8370051068,24.9355938084
100.1413,449.4504774319,39.8786690512,24.9616210032
100.1469,449.5577316027,39.8788961676,24.9618151188
100.258,449.984071338,39.923136632,24.989507016
100.2492,449.8479344124,39.9181286988,24.9922258092
100.3014,450.081970713,39.9404186856,25.0002242514
100.2991,450.2068531213,39.9415087984,25.0009548624
100.3035,450.1172723355,39.9407533965,25.0045592115
100.3221,450.2876197599,39.9486615084,25.0053837471
100.3442,450.4367852314,39.9554549328,25.0096880638
100.3543,450.5854882221,39.9614836772,25.0135099836
100.3726,450.4903962406,39.9687708104,25.0180712952
100.411,450.654307867,39.983961433,25.027542161
100.4652,450.905901336,40.0056445008,25.0411520304
99.52541,446.67193106279,39.63141636364,49.61371546123
99.58408,446.9911098064,39.65477899232,49.64296263224
99.6007,447.0098340133,39.6599031323,49.6512477521
99.61655,447.07280055735,39.6677086762,49.65914902465
99.64409,447.21254068491,39.67867521436,49.67287779727
99.64626,447.19816546482,39.68103401094,49.67395954878
99.68086,447.30549882336,39.69182196254,49.68622370958
99.67253,447.44424034179,39.69000013612,49.68705522259
99.69028,447.37179526276,39.69706825712,49.69590365084
99.69901,447.5069823058,39.70054457804,49.70025558203
99.72958,447.57209371006,39.71421361802,49.71549481874
99.79901,447.89965346317,39.74036497804,49.75010588203
99.80517,447.75114352284,39.74281791468,49.75317666051
99.82824,448.07096915256,39.75200448096,49.76966853672
99.86595,448.256305851,39.7670207538,49.78347567285
99.89243,448.32711519057,39.77756519572,49.79667603229
99.91305,448.37150170185,39.78427746645,49.80695516415
99.9276,448.541021016,39.7915700304,49.8142083828
99.99152,448.8199368416,39.81702323008,49.84607269456
100.0336,449.0010136672,39.8322791504,49.8670497008
100.0469,448.9561617333,39.8375750641,49.8736797907
100.0391,448.9998903404,39.8379705584,49.8772943998
100.0543,449.1402507995,39.8440235632,49.8798700704
100.1482,449.4670244158,39.8794138328,49.9191707346
100.153,449.474245028,39.877819857,49.924067134
100.164,449.546148564,39.885705456,49.932054492
100.2319,449.8826641342,39.9126432757,49.9608912507
100.2274,449.8946392486,39.9108513622,49.9636595822
100.2721,449.9972197681,39.9307567504,49.9884494688
100.3166,450.2226061822,39.9463710698,50.0081260498
100.3262,450.1369726308,39.9502941448,50.0129116786
100.3987,450.5041271037,39.9771559608,50.0465431786
99.50423,446.63906496412,39.62487298329,74.40846716016
99.51741,446.64388878618,39.62823073164,74.41454139714
99.55324,446.83834633264,39.64050731616,74.43764995308
99.60219,447.04839386241,39.66348449961,74.47305547395
99.60476,447.01201900408,39.66301385104,74.4799573138
99.64168,447.18398814728,39.67970837632,74.51125117056
99.67263,447.43661577306,39.69003995652,74.53060777302
99.67789,447.34809061293,39.69213450956,74.53952485356
99.70923,447.52882566897,39.70461422292,74.55807527865
99.71648,447.61740678848,39.70750120192,74.56339678592
99.74069,447.6940663202,39.71714172076,74.58159965095
99.73789,447.53568150102,39.71792176947,74.58319623888
99.75648,447.78100179168,39.72193301472,74.5934067024
99.76939,447.75893638721,39.72707363471,74.60296045006
99.79334,447.85025600518,39.73810716136,74.6209689517
99.84722,448.18661274728,39.76155933728,74.66495233824
99.97166,448.7307936428,39.80761532374,74.7543086233
99.97894,448.76976917842,39.81251371846,74.76345150048
100.0041,448.8781032477,39.8200325544,74.7747656397
100.0003,448.7871463574,39.8205194612,74.7806243412
100.0837,449.2595157406,39.8517280008,74.8342839129
100.137,449.336348592,39.876456003,74.877942435
100.1471,449.592378972,39.8769728664,74.8816891707
100.153,449.416156288,39.881325212,74.889906515
100.1513,449.5373224566,39.8806482652,74.8936428965
100.1767,449.5543613938,39.8906624701,74.9075281318
100.1802,449.6104406634,39.8920561806,74.9101452708
100.1919,449.6790813582,39.8983182261,74.9188939926
100.224,449.831069568,39.909497472,74.942896896
100.2574,449.8767096558,39.9213938486,74.967972137
100.3688,450.4070977448,39.9692650112,75.0549856896
100.3757,450.584509786,39.9699048671,75.0563311778
99.58298,446.91417387386,39.65434096792,99.28482855788
99.58675,446.93906003475,39.655842197,99.293566608
99.68602,447.39255242234,39.69387661778,99.38257575512
99.71737,447.54930625186,39.70785560348,99.41881619422
99.77576,447.90745502216,39.73110673504,99.47703137456
99.78917,447.84760803146,39.73644665068,99.49040122502
99.83801,448.02027441072,39.75539574399,99.53410309756
99.86129,448.18086480386,39.76316789736,99.55731223324
99.88098,448.23557430306,39.77300575992,99.58193634588
99.94893,448.52442153648,39.80006372172,99.64968290358
99.95501,448.70423710062,39.80248480204,99.65574470006
99.98823,448.74897602814,39.81571313892,99.68886523938
100.002,448.884677514,39.819196368,99.692593812
100.0082,448.8466024036,39.8221651498,99.7087754492
100.02,448.90746354,39.82826406,99.72054012
100.0564,449.0808388228,39.8408575776,99.7518283184
100.0574,449.1238491988,39.8432569096,99.7528252744
100.0773,449.212973418,39.8511811692,99.7776685638
100.1273,449.3345756809,39.8690888232,99.8175061338
100.178,449.566706862,39.893183694,99.88297579
100.2021,449.7169448079,39.9008770284,99.9020949126
100.2126,449.7238845948,39.9050581704,99.9125634756
100.2311,449.935403278,39.9138281798,99.9259965316
100.2563,449.952279526,39.9239635297,99.9512200791
100.2574,449.918617249,39.9208925616,99.9523167318
100.273,449.978697328,39.929109692,99.972782638
100.2696,450.1872414528,39.9296609208,99.9744062976
100.2897,450.1661642226,39.9356594091,99.9894326382
100.2959,450.1860705261,39.9382285636,99.9905992804
100.3046,450.1688502828,39.9401883694,100.0042880276
100.3226,450.2496346068,39.9488606104,100.0222341356
100.3951,450.5667835136,39.9776300053,100.0945170706
99.538,446.721965252,39.634438992,124.04375791
99.59634,447.0222366756,39.65816702826,124.12273549572
99.61932,447.18126516732,39.66881170128,124.15127488524
99.63537,447.2372707338,39.67520287548,124.17127731009
99.69653,447.55188007726,39.69806158417,124.24261325824
99.70149,447.47813368671,39.70153212396,124.25367982293
99.72312,447.59116869768,39.71014527648,124.28073608496
99.73374,447.59076319518,39.71437420296,124.28898465792
99.74546,447.65144026148,39.71904115384,124.30847774322
99.76632,447.8330525424,39.72734768928,124.32948634824
99.78787,447.80165898832,39.73443216743,124.35644189696
99.79354,447.84317007738,39.73818680216,124.36350789632
99.85867,448.27805196375,39.76611900208,124.45575773573
99.91913,448.39069296368,39.78819724252,124.52001915904
99.98872,448.71107968024,39.81590825888,124.61174220976
100.0183,448.8758292471,39.8275871149,124.6485065031
100.0202,448.9002595392,39.8268433976,124.6508743914
100.0304,448.9718459616,39.8305047936,124.6572842976
100.0452,448.9164185472,39.8383988208,124.6821308616
100.0994,449.304164852,39.8599814776,124.7495779458
100.1562,449.4949160718,39.8825994648,124.8203653434
100.165,449.581086825,39.88810696,124.837742965
100.1741,449.5491047398,39.8901280128,124.8488841379
100.1838,449.6747859324,39.8920871382,124.8497528466
100.1752,449.618353664,39.8920686696,124.8502550888
100.1854,449.7061122106,39.8927242406,124.8567560478
100.1979,449.7221422881,39.8992045716,124.8674245632
100.216,449.787547096,39.906412064,124.894991728
100.2446,449.8755104988,39.9178006984,124.9306347068
100.2614,450.06339846,39.9228863432,124.9514715798
100.2944,450.1309957568,39.9375309632,124.9925980608
100.2967,450.1590708958,39.9365411928,124.9941605948
99.43633,446.44774288905,39.59594435132,148.70792644197
99.51744,446.52589622784,39.62774509056,148.82176336896
99.51283,446.61368055283,39.62839721392,148.83467247139
99.52858,446.58215071692,39.63417159902,148.84588714722
99.52927,446.69721715773,39.63146049203,148.85189551193
99.54124,446.75890300196,39.63622681436,148.85984322916
99.60535,446.96655745625,39.6632487914,148.96069737315
99.62804,447.14837731112,39.67377846076,148.99463047236
99.63239,447.29602813896,39.67551071341,149.00113593651
99.69534,447.48253359,39.69758773926,149.09029346106
99.69723,447.47496560097,39.69983577492,149.10308960157
99.70447,447.41942212832,39.70271877188,149.1040467062
99.71844,447.72871559076,39.71017633212,149.14218957252
99.73156,447.57300114212,39.71500209164,149.15443214204
99.77885,447.8910934763,39.72884492565,149.2126847709
99.83063,448.05773712277,39.75295618852,149.29760564067
99.87312,448.35260751264,39.76987587648,149.36114981808
99.87859,448.24891944742,39.77355223121,149.36933025231
99.89014,448.3409109676,39.77665330856,149.38660338126
99.90098,448.42792654952,39.78296785952,149.41030727232
99.91006,448.43021879034,39.78458553224,149.41639392054
100.0255,448.972258739,39.8304541765,149.5890354795
100.0712,449.032984012,39.8487521248,149.6573802408
100.1306,449.3477827802,39.8724054424,149.7462134754
100.2087,449.8092969075,39.9055093488,149.8705283808
100.2299,449.8736872982,39.9118468697,149.8897060241
100.2393,449.8033096935,39.9156902172,149.9037633387
100.2379,449.9015756102,39.9151327316,149.9066815911
100.2892,450.1542921304,39.9359617536,149.9958370636
100.3423,450.3701580974,39.9567052292,150.0628127307
100.3594,450.366320079,39.9634141582,150.0882855752
100.4156,450.6266532096,39.9858935824,150.1724335404
99.40766,446.12905271484,39.58253968944,173.43883077818
99.438,446.311453482,39.596609352,173.500516218
99.4431,446.5083694359,39.6006290544,173.5179668607
99.47595,446.34769236645,39.6097316748,173.55300411435
99.48975,446.51168932575,39.617216409,173.5907106975
99.51741,446.63592739338,39.62823073164,173.6389721421
99.52957,446.67447743149,39.63307289228,173.65531208277
99.56517,446.83434470586,39.64724895468,173.71742557437
99.581,446.905387498,39.653552524,173.745045141
99.65895,447.35118759795,39.6845925258,173.88603220845
99.66361,447.32406764379,39.68644815644,173.8890801836
99.67918,447.40999943,39.69264819272,173.9212300558
99.75459,447.7564575822,39.72267675636,174.04791820299
99.8172,448.1257259808,39.7461110508,174.157057872
99.81461,447.97775151178,39.74807417959,174.15762948871
99.84256,448.11128109824,39.75770676224,174.20140482816
99.87461,448.22296761077,39.77196731959,174.26231814871
99.94195,448.5572612671,39.7972842578,174.384710877
100.0104,448.87417806,39.8225411136,174.4904451192
100.0289,449.043736146,39.8303076332,174.526423564
100.0376,449.0028616216,39.8353724704,174.5467048936
100.0699,449.1316237121,39.8482344596,174.597958724
100.1184,449.3011434432,39.8675473536,174.687585504
100.1674,449.6095886268,39.8870593496,174.7681729914
100.2269,449.7717216915,39.9106522607,174.871886044
100.2491,450.0083854882,39.9195926164,174.9157324201
100.2638,450.1449580628,39.9258472704,174.9500038286
100.2824,450.0612939736,39.9343570456,174.9688205064
100.3339,450.3570378637,39.9533603156,175.0586756979
100.3959,450.6670551141,39.9780489636,175.1666500881
100.4433,450.7912379361,39.9968233899,175.249452108
100.4936,451.017286672,40.0169534944,175.3373140296
99.37903,446.03882580877,39.57312726212,198.16297836836
99.49043,446.46688628048,39.61748718772,198.38511130516
99.55676,446.83652408084,39.64390005904,198.51737412112
99.58791,446.96657373351,39.65829587184,198.58944638592
99.66689,447.38682883669,39.68775426556,198.74185834029
99.67989,447.41478114324,39.69093731976,198.75302850957
99.67935,447.3531478107,39.6947094744,198.7717879872
99.70972,447.49114106708,39.70480934288,198.82237819664
99.82028,448.0513124024,39.74883477712,199.03794496964
99.83311,448.03682137838,39.75394373444,199.06342768182
99.91474,448.39507213298,39.78644912696,199.23119053688
99.96319,448.72486355419,39.80574211076,199.32780041828
99.96648,448.63526703336,39.80705220192,199.33436071776
100.0017,448.849630314,39.8195769213,199.4095899054
100.1059,449.3092151001,39.8610682151,199.6073605758
100.1284,449.5067265052,39.8730313196,199.6572311408
100.1415,449.3243956425,39.876745866,199.683352698
100.1679,449.571565422,39.8872584516,199.7360947827
100.1958,449.7127167762,39.8983683432,199.7916275496
100.2156,449.8178208156,39.9062527824,199.8312092028
100.2268,449.8292040284,39.9087081312,199.8434192416
100.2304,449.8277206848,39.9120459712,199.8606203648
100.2843,450.077944086,39.9336093972,199.9732121109
100.2971,450.0948707136,39.9372019519,199.9936209652
100.3049,450.1461235122,39.9403078261,200.0091742588
100.3227,450.2500834086,39.9473955903,200.0445673497
100.3454,450.4567220148,39.9579396616,200.0899317448
100.3618,450.3448740252,39.9643698454,200.1226335416
100.366,450.508949926,39.966142664,200.131008392
100.431,450.760339629,39.990519459,200.260619172
100.4473,450.8092904514,39.9985166492,200.2931215676
100.5061,451.0411244639,40.0219310444,200.4103694732
100.20501,500.12550962523,19.95001585092,149.84997892434
100.20501,500.30247167289,19.95001585092,149.84997892434
100.20501,500.50358312796,19.95001585092,149.84997892434
100.2,500.3105238,19.9485174,149.8500018
100.2,500.5036092,19.9485174,149.8500018
100.2,500.5116252,19.9485174,149.8500018
100.2,500.2702434,19.9500204,149.8500018
100.2,500.2943916,19.9500204,149.8500018
100.2,500.2943916,19.9500204,149.8500018
100.2,500.3265558,19.9500204,149.8500018
100.2,500.3265558,19.9500204,149.8500018
100.2,500.342688,19.9500204,149.8500018
100.2,500.350704,19.9500204,149.8500018
100.2,500.3748522,19.9500204,149.8500018
100.2,500.4070164,19.9500204,149.8500018
100.2,500.4151326,19.9500204,149.8500018
100.2,500.4151326,19.9500204,149.8500018
100.2,500.4231486,19.9500204,149.8500018
100.2,500.4231486,19.9500204,149.8500018
100.2,500.4311646,19.9500204,149.8500018
100.2,500.4391806,19.9500204,149.8500018
100.2,500.4553128,19.9500204,149.8500018
100.2,500.4553128,19.9500204,149.8500018
100.2,500.4553128,19.9500204,149.8500018
100.2,500.479461,19.9500204,149.8500018
100.2,500.487477,19.9500204,149.8500018
100.19499,500.46335438106,19.94852192403,149.85002392416
100.19499,500.43920738847,19.95002484888,149.85002392416
100.19499,500.47136998026,19.95002484888,149.85002392416
100.20501,500.24615645727,19.94851277577,149.85498917484
100.2,500.3990004,19.9485174,149.8550118
100.2,500.487477,19.9485174,149.8550118
100.16493,499.89221466663,19.94554201611,174.81504771096
100.2,500.3828682,19.9485174,174.824952
100.2,500.479461,19.9485174,174.824952
100.2,500.3105238,19.9500204,174.824952
100.2,500.3265558,19.9500204,174.824952
100.2,500.3748522,19.9500204,174.824952
100.2,500.3748522,19.9500204,174.824952
100.2,500.4391806,19.9500204,174.824952
100.2,500.4472968,19.9500204,174.824952
100.2,500.4472968,19.9500204,174.824952
100.2,500.5277574,19.9500204,174.824952
100.2,500.2783596,19.9515234,174.824952
100.20501,500.38293629592,19.95001585092,174.82497541173
100.20501,500.44726791234,19.95001585092,174.82497541173
100.19499,500.37488220489,19.95002484888,174.82502791152
100.2,500.4311646,19.9485174,174.829962
100.2,500.3265558,19.9500204,174.829962
100.2,500.3668362,19.9500204,174.829962
100.2,500.3668362,19.9500204,174.829962
100.2,500.3748522,19.9500204,174.829962
100.2,500.3748522,19.9500204,174.829962
100.2,500.3990004,19.9500204,174.829962
100.2,500.4553128,19.9500204,174.829962
100.2,500.4553128,19.9500204,174.829962
100.2,500.4633288,19.9500204,174.829962
100.2,500.487477,19.9500204,174.829962
100.2,500.2622274,19.9515234,174.829962
100.2,500.4151326,19.9515234,174.829962
100.20501,500.35878688851,19.95001585092,174.82998566223
100.20501,500.40708570333,19.95001585092,174.82998566223
100.19499,500.50363276704,19.95002484888,174.83003766102
100.19499,500.51164836624,19.95002484888,174.83003766102
100.15992,499.9001639184,19.94404359024,199.77507019512
100.2,500.3025078,19.9500204,199.7949924
100.2,500.3748522,19.9500204,199.7949924
100.2,500.4633288,19.9500204,199.7949924
100.2,500.4633288,19.9500204,199.7949924
100.2,500.479461,19.9515234,199.7949924
100.19499,500.3507352123,19.95002484888,199.79502214938
100.20501,500.35077048771,19.95001585092,199.79997189912
100.20501,500.37481969011,19.95001585092,199.79997189912
100.20501,500.39095269672,19.95001585092,199.79997189912
100.2,500.334672,19.9485174,199.8000024
100.2,500.3588202,19.9485174,199.8000024
100.2,500.3748522,19.9485174,199.8000024
100.2,500.3909844,19.9500204,199.8000024
100.2,500.4070164,19.9500204,199.8000024
100.2,500.4311646,19.9500204,199.8000024
100.2,500.4391806,19.9500204,199.8000024
100.2,500.4391806,19.9500204,199.8000024
100.2,500.4472968,19.9500204,199.8000024
100.2,500.4472968,19.9500204,199.8000024
100.2,500.5759536,19.9500204,199.8000024
100.19499,500.43920738847,19.95002484888,199.80003189888
100.19499,500.43920738847,19.95002484888,199.80003189888
100.19499,500.49551697285,19.95002484888,199.80003189888
100.20501,500.3426538819,19.95001585092,199.80498214962
100.2,500.3185398,19.9500204,199.8050124
100.2,500.334672,19.9500204,199.8050124
100.2,500.334672,19.9500204,199.8050124
100.2,500.4391806,19.9500204,199.8050124
100.2,500.4633288,19.9500204,199.8050124
100.2,500.5277574,19.9500204,199.8050124
100.19499,500.3427196131,19.95002484888,199.80504164838
100.20501,500.35878688851,19.95001585092,224.76995813601
100.21002,500.3346004572,19.95001120164,224.76997254978
100.19499,500.33460381891,19.95002484888,224.77002613674
100.19499,500.33460381891,19.95002484888,224.77002613674
100.19499,500.37488220489,19.95002484888,224.77002613674
100.19499,500.39091340329,19.95002484888,224.77002613674
100.19499,500.45533878186,19.95002484888,224.77002613674
100.2,500.3185398,19.9500204,224.7700428
100.2,500.3668362,19.9500204,224.7700428
100.2,500.3828682,19.9500204,224.7700428
100.2,500.4553128,19.9500204,224.7700428
100.2,500.3185398,19.9500204,224.7749526
100.2,500.3748522,19.9500204,224.7749526
100.2,500.4151326,19.9500204,224.7749526
100.2,500.4311646,19.9500204,224.7749526
100.2,500.4391806,19.9500204,224.7749526
100.2,500.4472968,19.9500204,224.7749526
100.2,500.3588202,19.9515234,224.7749526
100.2,500.4070164,19.9515234,224.7749526
100.2,500.4151326,19.9515234,224.7749526
100.20501,500.36680328931,19.95001585092,224.77496838651
100.20501,500.43113490573,19.95001585092,224.77496838651
100.20501,500.39896909752,19.95151892607,224.77496838651
100.21002,500.39091848844,19.95001120164,224.77498305078
100.21503,500.46333724185,19.95000645216,224.77499659281
100.19499,500.41506039588,19.94852192403,224.77503588624
100.19499,500.3427196131,19.95002484888,224.77503588624
100.19499,500.41506039588,19.95002484888,224.77503588624
100.19499,500.45533878186,19.95002484888,224.77503588624
100.19499,500.48750137365,19.95002484888,224.77503588624
100.19499,500.51164836624,19.95002484888,224.77503588624
100.2,500.5759536,19.9485174,224.7799626
99.37785,496.38888252525,39.57414804915,49.54015635855
99.43584,496.63071190656,39.59574923136,49.56409275552
99.46209,496.70591941698,39.60620208636,49.58215025127
99.49165,496.90059930175,39.6159831636,49.5993732912
99.51448,496.93471121216,39.62507370432,49.60577896144
99.53748,497.06638566228,39.63472962372,49.61973239244
99.56844,497.26898449092,39.64855108176,49.63516604532
99.57606,497.33103845304,39.65158539624,49.63896463818
99.58325,497.37581170225,39.65634056475,49.645038456
99.60416,497.44737885088,39.66128086624,49.65297257248
99.61242,497.34369522696,39.66407184528,49.65459989676
99.66371,497.72883982793,39.68648797684,49.68265842613
99.70596,498.04383315096,39.70331209584,49.70870547588
99.72431,497.943424692,39.71061913924,49.71286770793
99.74546,498.26517928382,39.71904115384,49.72341104638
99.82336,498.4619587584,39.75006124544,49.76224443008
99.87033,498.76860701346,39.76726683237,49.78565911599
99.89124,498.77683967676,39.77709133296,49.80107737572
99.91117,498.93160500984,39.78302931528,49.80352019926
99.96149,499.25596245967,39.80506516396,49.83110264947
100.0818,499.8721612248,39.8494702242,49.8885755004
100.174,500.268855826,39.889587322,49.937039522
100.1898,500.3639917578,39.8959791192,49.9449158694
100.1988,500.3285797692,39.8995629552,49.9494023964
100.2059,500.4284650118,39.9023902036,49.9579520627
100.2808,500.9154319424,39.9322156832,49.9902796424
100.306,500.952638664,39.942250424,50.002841918
100.3117,500.844280696,39.9445201868,50.0056833851
100.3214,501.085830327,39.9483827656,50.0105188642
100.3172,501.0333525452,39.9486163356,50.0109330816
100.3255,501.1063090275,39.9485105195,50.0125627265
100.3348,501.0401850684,39.9537186992,50.0171988044
99.50921,496.96511523202,39.62496545884,74.40840981434
99.5181,496.929699816,39.6285054924,74.4151568655
99.52601,496.97705984839,39.63016239589,74.42097208154
99.53504,496.96541562976,39.63475339296,74.42404150368
99.5386,497.0232047606,39.6346779024,74.4267033762
99.56429,497.26418866887,39.64689853516,74.44959610466
99.58002,497.34275062806,39.65465598438,74.46135827508
99.57078,497.35345725972,39.65137472394,74.46321125676
99.61605,497.4986915001,39.6675095742,74.48839946775
99.69762,498.04215254574,39.69999107448,74.5493938431
99.80895,498.59031985065,39.7443231258,74.6325415983
99.81193,498.36475934334,39.74550977372,74.63486971715
99.84663,498.73930856802,39.76122453849,74.66451114096
99.91494,498.9272511888,39.78503004366,74.7118959597
99.90887,498.8889478128,39.78411166948,74.71225262148
99.99751,499.42786393653,39.81940847204,74.77353809254
100.0052,499.4903721488,39.8224706608,74.7792883208
100.0068,499.3778553852,39.8216076852,74.7804847272
100.0156,499.5262139348,39.8250117328,74.7820641824
100.0252,499.6957916148,39.8324352448,74.7980443584
100.0445,499.574411729,39.838120078,74.8087750975
100.0569,499.6122176889,39.8430578076,74.8130444145
100.12,500.1049066,39.87018688,74.86893504
100.1633,500.2641995638,39.8854267132,74.8976083915
100.2014,500.4068938154,39.9025021122,74.9298053088
100.2237,500.5019237976,39.9113824851,74.9463808467
100.2445,500.5970745645,39.917760878,74.9533138725
100.2568,500.6184953616,39.9241626392,74.967523484
100.2648,500.7296302656,39.9223351512,74.9696954616
100.2943,500.8698344943,39.9374911429,74.9954640022
100.3084,500.9325261616,39.9432061136,75.006107642
100.3396,501.1766354384,39.9540246448,75.0293372584
99.35741,496.14410819989,39.56650523984,99.06490178496
99.40165,496.40319215645,39.57865557885,99.0990713774
99.39727,496.3581592536,39.58039050308,99.09967457362
99.40368,496.50985077312,39.58294299072,99.10606538208
99.42044,496.51392925652,39.58961688976,99.12277520264
99.60189,497.45197822167,39.66187100556,99.30368194134
99.6312,497.63044542,39.6735423648,99.3329041872
99.64181,497.62744075503,39.67776730924,99.34348242086
99.67945,497.9363322232,39.6947492968,99.3810097267
99.68027,497.7474474288,39.69308223508,99.38681128512
99.7011,497.9394968553,39.7013768244,99.4025949066
99.71281,498.01403414004,39.70603979324,99.41426984686
99.71479,498.02392321836,39.70682823716,99.41624391874
99.74348,498.09510042828,39.71825270992,99.44484802088
99.77029,498.32506194996,39.72743200481,99.46658923724
99.7873,498.3531434442,39.7337062632,99.4835474588
99.79372,498.41095269264,39.74015455956,99.49992728832
99.80833,498.43591324523,39.74607240592,99.50950385998
99.84065,498.70953798575,39.7589430056,99.5467191264
99.84873,498.62868167193,39.76016368092,99.54978290238
99.86555,498.7928701142,39.76835945545,99.5665525433
100.0021,499.4186875722,39.8197361969,99.6976936076
100.0741,499.6016306897,39.8484058049,99.7744781446
100.1191,499.8904612978,39.8693278829,99.8193434146
100.2035,500.4093649585,39.903438584,99.908500896
100.2528,500.6065421376,39.9210659712,99.9526431168
100.2683,500.7319690043,39.9272381332,99.9680967098
100.2803,500.8395291988,39.9300109752,99.9750467668
100.2793,500.6984557927,39.9316183772,99.9840777408
100.2978,500.7585311226,39.9389851512,100.0025232768
100.3753,501.3870700372,39.9697455859,100.0746759765
100.3805,501.277129485,39.9738238515,100.079960783
99.41216,496.50439014048,39.58631976064,123.89319969728
99.55607,497.24722724515,39.64362529828,124.07254868606
99.56497,497.21969411234,39.64716931388,124.07856256879
99.56798,497.19380337778,39.64637654832,124.0811188361
99.56464,496.70727951488,39.64902919936,124.0894021248
99.58358,497.24063207242,39.65457989032,124.10683324364
99.61565,497.5208008226,39.6673502926,124.15168190455
99.62408,497.53082469456,39.67070715232,124.15720706856
99.6785,497.7777826905,39.690383844,124.218947986
99.67767,497.75131001103,39.69394078041,124.2252897909
99.71521,497.8810349863,39.70500117864,124.26459612595
99.73601,498.13070405692,39.71717311023,124.3029839832
99.76135,498.1844386987,39.7253686154,124.32828076695
99.84386,498.68453628584,39.75672676954,124.43120927588
99.86515,498.67073448115,39.7667021906,124.4577421087
100.0292,499.4967104628,39.8300269728,124.655888894
100.0665,499.844775879,39.846880566,124.7085760905
100.0718,499.7828866474,39.8474899702,124.7102777344
100.0691,499.6489189949,39.8479158964,124.7119164278
100.0716,499.74255966,39.8508127668,124.716232932
100.1277,500.0539544874,39.8712506508,124.7849471466
100.1991,500.4669497475,39.8996824164,124.8739299678
100.2488,500.5864681208,39.9194731552,124.9357687416
100.2964,500.8722981844,39.9384276656,124.9950905748
100.3443,501.088327467,39.9595085232,125.061107976
100.3563,501.2035480683,39.9621797289,125.0697413691
100.368,501.286370112,39.966939072,125.084422944
100.3711,501.3271465296,39.9701809264,125.094509352
100.4247,501.545053728,39.9894168141,125.1549853479
100.4437,501.7126655268,39.9985897703,125.1836864159
100.504,502.038284328,40.021094816,125.253914032
100.5144,501.9127260504,40.0252361376,125.2618493952
99.40086,496.4551102485,39.57983203824,148.64742567324
99.41591,496.53912511324,39.58781302564,148.67738814819
99.43321,496.56080005073,39.59271329064,148.69093073585
99.45709,496.66414155877,39.60222192456,148.72664052965
99.47601,496.76737725441,39.61174508604,148.76726823909
99.5656,497.3737817328,39.6454288704,148.8937834704
99.58605,497.37286687815,39.6555634542,148.93183404945
99.5942,497.4447442472,39.6568169328,148.9365528828
99.59895,497.4124945383,39.65721432255,148.9436561943
99.60506,497.5237885229,39.66462738814,148.96026367554
99.61001,497.47659517243,39.66510442204,148.96766644509
